Titel,Untertitel,Author_id,Author,Pubikationsjahr,Schlagwort,Genre,Textausschnitt,Textausschnitt online kostenfrei verfügbar,Sprache
Das Geheimnis von Cloomber-Hall,,9,Sir Arthur Conan Doyle,1922,Fiktion,Novelle,"Die Ankunft der neuen Familie in Cloomber Hall rief keine bemerkenswerte Änderung in der Einförmigkeit unseres Stillebens hervor. Anstatt an den einfachen Vergnügungen, die das Landleben darbot, teilzunehmen oder, wie wir gehofft, sich für unsere Bemühungen zu interessieren, das Los der armen Fischer und Kätner im Dorfe zu verbessern, schienen sie im Gegenteil alle Annäherung ängstlich zu meiden und sich kaum aus dem Tore des Gutes hinauszuwagen. Es wurde auch bald klar, daß des Agenten Behauptung hinsichtlich der Umzäunung des Grundstücks nicht grundlos gewesen war, denn eine ganze Schar von Arbeitern begann auf einmal rastlos daranzugehen, dieses mit einem hohen Staket zu umgeben. Als es fertig und mit scharfen Eisenspitzen versehen war, war Cloomber-Park, außer für einen ungewöhnlich gewandten und waghalsigen Kletterer, unnahbar. Es war, als ob bei dem alten Soldaten das Kriegführen zu einer fixen Idee geworden wäre, so daß er es auch in Friedenszeiten nicht lassen konnte.Er ging sogar noch weiter. Das Schloß wurde verproviantiert, als ob ihm eine langwierige Belagerung bevorstände, und Begbic, der größte Viktualienhändler in Wigtown, erzählte mir selbst, daß der General hunderte von Dutzenden aller möglichen Konserven bei ihm bestellt hätte. Man kann sich leicht denken, daß diese Vorfälle nicht ohne Eindruck auf das abergläubische Landvolk blieben. Im ganzen Kreise bildeten die neuen Bewohner von Cloomber-Hall das Tagesgespräch. Aber der einzige Schluß, zu dem die Leute kommen konnten, war die unter diesen Umständen sehr naheliegende Annahme, daß entweder der alte General und seine ganze Sippschaft verrückt seien, oder daß er irgendein entsetzliches Verbrechen begangen und sich hierher vor seinen Verfolgern geflüchtet habe.",ja,de
Das leere Haus,,9,Sir Arthur Conan Doyle,1903,Krimi,Roman,"Die genaue Ermittlung der Todesumstände machte den Fall noch komplexer. Zu allererst gab es keinen Grund für ihn, die Tür von innen abzuschließen. Natürlich hätte das auch der Mörder tun können und anschließend über das Fenster geflüchtet sein. Allerdings lag es mindestens sieben Meter über dem Boden und unter dem Fenster war ein Beet mit Krokussen in voller Blüte. Weder die Blumen, noch die Erde wiesen Spuren auf und auch auf dem schmalen Grasstreifen, der das Haus von der Straße trennte, war nichts dergleichen zu sehen. Demnach war es wohl der junge Mann selbst, der die Tür abgeschlossen hatte. Aber wie kam er dann zu Tode? Niemand hätte an der Wand hochklettern und durch das Fenster einsteigen können, ohne Spuren zu hinterlassen. Angenommen, jemand hätte von außen durch das offene Fenster geschossen, hätte es wirklich ein Meisterschütze sein müssen, um jemandem mit einem Revolver solch eine tödliche Wunde beizubringen. Auch ist Park Lane eine viel befahrene Durchgangsstraße mit einem Droschkenstand keine 100 Meter entfernt. Niemand hat einen Schuß gehört. Und doch war da der Tote und die Revolverkugel, vom Aufschlag flachgedrückt, wie es Weichmantelgeschosse tun, und dadurch eine Verletzung verursachte, die zum sofortigen Tod führte. Dies waren die Begleitumstände des Park Lane Mysteriums, das noch weiter verkompliziert wurde durch das völlige Fehlen eines Motivs, da, wie ich schon erwähnte, er keine bekannten Feinde hatte und auch das Geld und die Wertgegenstände im Zimmer nicht angerührt worden waren. Den ganzen Tag ließ ich mir diese Fakten durch den Kopf gehen und versuchte eine Theorie zu finden, die auf alle Fragen eine Antwort hätte, um den Weg des geringsten Widerstandes zu finden, von dem mein armer Freund gesagt hatte, daß dieser der Ausgangspunkt jeder Ermittlung wäre. Ich muß gestehen, daß ich kaum Fortschritte machte. Am Abend ging ich durch den Park und fand mich gegen sechs Uhr abends an der Kreuzung Oxford Street und Park Lane. Eine Gruppe von Schaulustigen, die auf dem Gehweg standen und zu einem bestimmten Fenster hinauf schauten, führte mich zu dem Haus, das ich sehen wollte. ",ja,de
Das leere Haus,,9,Sir Arthur Conan Doyle,1903,Krimi,Roman,"Doch plötzlich erkannte ich auch, was seine schärferen Sinne schon vernommen hatten. Ich hörte ein tiefes, schleichendes Geräusch, nicht von der Baker Street, sondern von innerhalb des Hauses, in dem wir uns gerade versteckten. Eine Tür wurde geöffnet und wieder geschlossen. Sekunden später kamen Schritte aus dem Durchgang, Schritte, die nicht gehört werden sollten, die aber rau durch das leere Haus hallten. Holmes drückte sich mit dem Rücken gegen die Wand und ich tat es ihm gleich, meine Hand griff nach dem Revolver. Vor uns sah ich in der Dunkelheit einen menschlichen Umriß, der gerade noch eine Stufe dunkler als die umgebende Dunkelheit war. Er stand für einen Moment still da, dann schlich er hockend und bedrohlich weiter in den Raum. Die dunkle Gestalt kam keine drei Meter an uns vorbei, ich erwartete schon, daß sie auf uns zu stürzte, bevor mir klar wurde, daß sie keine Ahnung von unserer Anwesenheit hatte. Sie kroch an uns vorbei zum Fenster und machte es vorsichtig und geräuschlos einen Spalt breit auf. Als sie sich zur Öffnung hinabbeugte, fiel das Licht, jetzt nicht mehr von den Fenstern getrübt, auf ihr Gesicht. Sie schien außer sich vor Aufregung zu sein. Ihre Augen leuchteten wie Sterne und ihr Gesicht bewegte sich krampfhaft. Es war ein älterer Mann mit einer dünnen, vortretenden Nase, einer hohen, kahlen Stirn und einem großen gekräuselten Schnurrbart. Er schob nun einen Zylinderhut nach hinten auf seinen Kopf und das Hemd seiner Abendgarderobe schimmerte zwischen seinem offenen Mantel durch. Sein Gesicht war dunkelhäutig und eingefallen, mit tiefen Falten. ",ja,de
Die fünf Orangenkerne,,9,Sir Arthur Conan Doyle,1891,Krimi,Roman,"Eines Tages, es war im März 1883, lag ein Brief mit einem ausländischen Poststempel auf dem Tisch vor dem Teller des Colonels. Es war für ihn ungewöhnlich einen Brief zu erhalten, denn all seine Rechnungen wurden bar bezahlt und er hatte auch keine Brieffreunde. ›Aus Indien!‹ sagte er als er den Brief sah, ›Dem Stempel nach aus Pondicherry! Was kann das nur sein?‹ Er riß ihn hastig auf und alles was aus dem Umschlag fiel waren fünf getrocknete Orangenkerne, die auf dem Teller landeten. Ich begann darüber zu lachen, aber als ich sein Gesicht sah, blieb mir das Lachen im Halse stecken. Sein Mund stand weit offen, seine Augen fielen ihm fast aus den Höhlen und seine Haut hatte die Farbe von Asche angenommen. Er starrte auf den Umschlag, den er noch immer in seinen zitternden Händen hielt: ›K.K.K.!‹, schrie er und dann, »Mein Gott, mein Gott. Meine Sünden holen mich ein!‹ ›Was ist los, Onkel?‹, rief ich. ›Tod‹, sagte er, stand auf und ging in sein Zimmer und ließ mich mit vor Schrecken klopfendem Herzen zurück. Ich hob den Umschlag auf und sah auf der Innenseite, kurz vor der Klebelasche, drei K's in roter Tinte gekritzelt. Sonst war da nichts, abgesehen von den fünf Kernen. Was konnte nur der Grund für seine Panikattacke sein? Ich verließ den Frühstückstisch und als ich die Treppe hochging, kam er gerade wieder herunter mit einem rostigen alten Schlüssel in der einen, und einem kleinen Metallkästchen, ähnlich einer Geldkassette in der anderen Hand.",ja,de
Die fünf Orangenkerne,,9,Sir Arthur Conan Doyle,1891,Krimi,Roman,"»Der erste kam aus Pondicherry, der zweite aus Dundee und der dritte aus London.« »Aus Ost-London. Und was schließen Sie daraus?« »Das sind alles Seehäfen. Also war der Absender an Bord eines Schiffes?« »Ausgezeichnet. Wir haben schon einen Hinweis. Es gibt keinen Zweifel, daß der oder die Absender wahrscheinlich – sehr wahrscheinlich – an Bord eines Schiffes ist. Und nun betrachten wir einen anderen Punkt. Was den Pondicherry-Brief betrifft, vergingen sieben Wochen zwischen der Drohung und deren Erfüllung, im Falle des Dundee-Briefs nur drei oder vier Tage. Was bedeutet das?« »Der Mörder hatte anfangs eine größere Strecke zurückzulegen.« »Aber die Briefe kamen auch von weiter her.« »Dann sagt es mir nichts.« »Wir können zumindest annehmen, daß das Schiff, in dem der Mann oder die Männer fahren, ein Segelschiff ist. Es sieht so aus als versenden sie ihre eigentümliche Warnung oder Visitenkarte immer bevor sie zu ihrer Mission aufbrechen. Sehen Sie wie schnell die Ausführung auf die Warnung folgte als sie aus Dundee kam. Wenn sie aus Pondicherry mittels eines Dampfschiffs gekommen wären, wären sie etwa zur gleichen Zeit wie ihr Brief eingetroffen. Aber es verstrichen sieben Wochen. Ich denke diese sieben Wochen repräsentieren die Differenz zwischen dem Postschiff, das den Brief transportierte und dem Segelschiff, das dessen Autor transportierte.«",ja,de
Mansfield Park,,26,Jane Austen,1814,Liebesroman,Roman,"Wenn das nicht gewesen wäre, hätten wir die Gartenmauer weiter gezogen und die Gartenfläche aus dem Blickfeld des Friedhofs herausgenommen - ganz so, wie es Dr. Grant gemacht hat. Wir haben ohnehin immer etwas getan. Noch in dem vorletzten Frühjahr vor Mr. Norris' Tod haben wir an der Stallwand den Aprikosenbaum gesetzt, der jetzt so prächtig herangewachsen ist und sich so vollkommen ent- wickelt, Sir«<, wandte sie sich nun an Dr. Grant. »Der Baum gedeiht zweifellos bestens, Madam«<, erwiderte Dr. Grant. »Der Boden ist gut, und ich gehe nie ohne Bedau- ern daran vorüber, dass die Früchte so wenig die Mühe lohnen, sie zu pflücken.<< Sir, das ist ein Moorpark; wir kauften ihn als Moorpark, und er kostete uns - das heißt, er war ein Geschenk von Sir Thomas, aber ich sah die Rechnung -, und ich weiß, dass er sieben Shilling kostete und als Moorpark berechnet wurde.<< »Da ist Ihnen etwas aufgeschwindelt worden, Ma'am«, ant- wortete Dr. Grant. »Die Kartoffeln hier schmecken ebenso sehr nach einer Moorpark-Aprikose wie die Früchte jenes Baumes. Sie ist bestenfalls geschmacklos; doch eine gute Aprikose lässt sich essen, was man von keiner aus meinem Garten behaupten kann.«",ja,de
Mansfield Park,,26,Jane Austen,1814,Liebesroman,Roman,"Sie tat ihren Einfall kund. Sie müsse sagen, dass sie nicht wenig Lust verspüre, mit den jungen Leuten zu fahren; es wäre eine Riesenfreude für sie; sie habe ihre arme liebe Schwester Price seit über zwanzig Jahren nicht gesehen; es werde den jungen Leuten auf ihrer Reise zustatten kommen, wenn sie mit der Erfahrung ihres Alters alles für sie in die Hand nähme; und sie könne sich des Gedankens nicht erwehren, dass ihre arme liebe Schwester Price sie für sehr herzlos halten würde, wenn sie bei solch einer Gelegenheit nicht käme. William und Fanny gerieten bei dem Gedanken in Panik. Alle Behaglichkeit ihrer Reise wäre mit einem Schlage dahin. Sie tauschten traurige Blicke. Ihre Spannung hielt eine oder zwei Stunden an. Niemand mischte sich ein, um zuzureden oder abzuraten. Es blieb Mrs. Norris überlassen, die Angelegenheit allein zu entscheiden. Und sie endete zur grenzenlosen Freude ihres Neffen und ihrer Nichte mit der Erinnerung daran, dass man sie in Mansfield Park ja jetzt unmöglich mis- sen könne; dass Sir Thomas und Lady Bertram ihrer viel zu dringend bedürften, als dass sie es vor ihrem Gewissen verantworten könnte, sie auch nur eine Woche allein zu lassen, und sie deshalb gewiss jedes andere Vergnügen für dasjenige opfern müsse, ihnen von Nutzen zu sein.",ja,de
Mansfield Park,,26,Jane Austen,1814,Liebesroman,Roman,"Es dauerte nicht lange, bis zwischen dieser Dame und ihr ein gutes Einvernehmen hergestellt war. Mrs. Rushworth gestand den sehnlichen Wunsch ein, ihren Sohn verheiratet zu sehen, und erklärte, dass Miss Bertram von all den jungen Damen, die sie bisher gesehen hätte, wegen ihrer liebenswürdigen Eigenschaften und Gaben am besten geeignet schiene, ihn glücklich zu ma- chen. Mrs. Norris ließ sich das Kompliment gefallen und be- wunderte den Scharfblick, der den wahren Wert eines Cha- rakters so genau erkennen könne. Maria sei in der Tat der Stolz und das Entzücken aller - vollkommen fehlerlos-, ein Engel. Und weil sie dermaßen von Bewunderern umgeben sei, müsse ihr die Wahl natürlich schwerfallen. Doch soweit Mrs. Nords sich nach einer so kurzen Bekanntschaft ein Ur- teil erlauben könne, scheine Mr. Rushworth genau der junge Mann zu sein, der sie verdiene und sie für sich einnehme. Nachdem sie auf einer angemessenen Anzahl von Bällen miteinander getanzt hatten, rechtfertigten die jungen Leute diese Meinungen, und es wurde nach gebührender Einschal- tung des abwesenden Sir Thomas ein Verlöbnis eingegangen: sehr zur Zufriedenheit ihrer jeweiligen Familien und aller Be- obachter aus der Nachbarschaft, für die es schon seit vielen Wochen so gut wie ausgemacht war, dass Mr. Rushworth Miss Bertram heiraten werde. Es dauerte einige Monate, ehe Sir Thomas' Zustimmung eintreffen konnte, aber in der Zwischenzeit verkehrten die beiden Familien ungezwungen miteinander, da niemand an seiner aufrichtigen Freude über die Verbindung zweifelte, und der einzige Versuch zur Geheimhaltung bestand darin, dass Mrs. Norris davon überall als von einer Sache sprach, sprechen sollte.",ja,de
Verstand und Gefühl,,26,Jane Austen,1811,Liebesroman,Roman,"Elinor hätte zu gern gewußt - wenngleich sie nicht danach fragte ob Edward inzwischen schon in London sei, aber nichts hätte Fanny dazu gebracht, freiwillig vor ihr seinen Namen zu erwähnen, bis sie hätte sagen können, daß seine Heirat mit Miss Morton beschlossen sei, oder bis ihres Gatten Erwartungen hinsichtlich Oberst Brandon erfüllt sein würden; denn sie hielt Elinor und Edward noch immer für so verliebt ineinander, daß sie nicht beharrlich genug bei jeder Gelegenheit durch Wort und Tat getrennt werden konnten. Doch die Auskunft, die sie nicht geben wollte, sollte bald aus einer anderen Richtung kommen. Lucy sprach kurz vor, um Elinors Mitleid anzurufen, weil es ihr nicht möglich sei, Edward zu sehen, obgleich er mit Mr. und Mrs. Dashwood in London eingetroffen sei. Aus Furcht vor einer Entdeckung wage er es nicht, nach Bartlett's Buildings zu kommen, und obwohl sich nicht beschreiben ließe, wie ungeduldig beide seien, einander zu sehen, könnten sie zum gegenwärtigen Zeitpunkt weiter nichts tun als sich schreiben. Edward ließ sie auch sehr bald selbst wissen, daß er sich in der Stadt befand, indem er zweimal in der Berkeley Street vorsprach. Zweimal fanden sie seine Karte auf dem Tisch, als sie von ihren vormittäglichen Besuchen zurückkamen. Elinor freute sich, daß er vorgesprochen hatte, und freute sich noch mehr, daß sie ihn verfehlt hatte. ",ja,de
Verstand und Gefühl,,26,Jane Austen,1811,Liebesroman,Roman,">>Pfui, Miss Dashwood! Wie können Sie so reden! Wissen wir denn nicht alle, daß es eine Heirat geben muß, daß sie bis über beide Ohren ineinander verliebt sind, seit sie sich zum erstenmal gesehen haben? Habe ich sie nicht selbst in Devonshire jeden Tag von früh bis spät zusammen gesehen? Und wußte ich etwa nicht, daß Ihre Schwester nur mit mir nach London gekommen ist, um Hochzeitskleider zu kaufen? Kommen Sie, das hat doch keinen Zweck! Weil Sie selbst so schlau sind, denken Sie, niemand anders hat Verstand. Aber das stimmt durchaus nicht, das kann ich Ihnen denn es ist schon lange in der ganzen Stadt bekannt. Ich er- zähle jedem davon, und Charlotte tut das auch.<< >>In der Tat, Ma'am«, sagte Elinor sehr ernst, »Sie irren sich. Es ist wirklich sehr unfreundlich, solch ein Gerücht zu verbreiten, und Sie werden das noch selbst erkennen, auch wenn Sie es mir jetzt nicht glauben wollen.<< Mrs. Jennings lachte abermals, und Elinor war nicht in der Stimmung, mehr zu sagen, und da sie vor allem begierig war, zu erfahren, was Willoughby geschrieben hatte, eilte sie in ihr gemeinsames Zimmer, wo sie beim Öffnen der Tür Marianne auf dem Bett ausgestreckt sah, fast von Tränen erstickt, einen Brief in der Hand, während zwei oder drei andere neben ihr lagen. Elinor näherte sich ihr langsam, ohne zu sprechen, setzte sich auf das Bett, nahm ihre Hand, küßte sie mehrere Male liebevoll und ließ dann ihren Tränen freien Lauf, welche zuerst kaum weniger heftig flossen als die Mariannes.",ja,de
Verstand und Gefühl,,26,Jane Austen,1811,Liebesroman,Roman,"Delaford ist ein hübsches Anwesen, das kann ich Ihnen versichern, genauso, wie ich mir ein hübsches altmodisches Haus vorstelle, mit vielen Bequemlichkeiten und Vorzügen, ganz von großen Gartenmauern eingeschlossen, mit den besten Obstbäumen, die es in England gibt, und in einer Ecke ein riesiger Maulbeerbaum! Du lieber Himmel, wie Charlotte und ich uns vollgegessen haben, das einzige Mal, als wir dort waren! Dann gibt es dort einen Tauben- schlag, ein paar entzückende Fischteiche und einen sehr hübschen Kanal, kurz, alles, was man sich nur wünschen kann. Und überdies liegt es ganz in der Nähe der Kirche und nur eine Viertelmeile von der Landstraße entfernt, so ist es niemals langweilig. Man braucht sich bloß in eine alte Eibenlaube hinterm Haus zu setzen, und dann kann man alle Kutschen sehen, die vorbeifahren. Ach, es ist schon ein hübsches Fleckchen! Nicht weit davon im Dorf ist ein Fleischer, und das Pfarrhaus ist auch nur einen Steinwurf weit entfernt. Für meine Begriffe tausendmal schöner als Barton Park, wo sie gezwungen sind, drei Meilen weit nach Fleisch zu schicken, und außer Ihrer Mutter keine Nachbarn in der Nähe haben. Na, ich werde dem Oberst schon Mut machen, sobald es mir möglich ist. Ein Hammel, wissen Sie, bringt den anderen um. Wenn wir bloß erreichen könnten, daß sie sich Willoughby aus dem Kopf schlägt!<< »Ja, wenn uns das gelänge, Ma'am«, sagte Elinor, »dann wäre alles gut, ob mit oder ohne Oberst Brandon.<< Und sie erhob sich und verließ das Zimmer, um zu Marianne zu gehen, die sie, wie erwartet, in ihrem Zimmer vorfand, sich in stillem Gram über die letzten Reste eines Feuers beugte, welches bis zu Elinors Eintritt die einzige Lichtquelle dargestellt hatte. >>Es ist besser, du läßt mich allein«<, war alles, was ihre Schwester von ihr zu hören bekam.",ja,de
Stolz und Vorurteil,,26,Jane Austen,1813,Liebesroman,Roman,"Sie ist ihnen schon viel länger bekannt als ich; kein Wunder, wenn sie sie lieber haben. Aber was auch ihr Wunsch sein mag, es ist doch sehr unwahrscheinlich, daß sie sich dem Wunsche ihres Bruders widersetzt haben sollen. Welche Schwester würde sich dazu berufen fühlen, wenn nicht sehr starke Gründe dafür sprechen? Wenn sie glaubten, daß er mich mag, dann würden sie nicht versuchen, uns auseinanderzubringen; und wenn sie es versuchten, würde es ihnen nicht gelingen. Aber dadurch, daß du eine solche Zuneigung von seiner Seite als gewiß annimmst, wird die Handlungsweise aller unnatürlich und schlecht, und mich machst du sehr traurig. Laß mir die Beruhigung, daß ich mich geirrt habe, ich schäme mich deswegen nicht; mindestens bedrückt mich der Gedanke nicht so sehr, wie mich bedrücken würde, wenn ich schlecht von ihm und sei- nen Schwestern denken müßte. Laß mir diese freundliche Er- klärung seines Verhaltens, solange deine unfreundliche nicht erwiesen ist!<< Elisabeth konnte nicht anders, als einer so eindringlich vor- gebrachten Bitte nachzugeben; und von da an fiel der Name Bingley nur mehr selten zwischen den beiden Schwestern. Mrs. Bennet dagegen fuhr fort, sich über sein Wegbleiben zu wundern und zu beklagen, und wenn auch kaum ein Tag verging, an dem Elisabeth ihr nicht geduldig seine mutmaßlichen Gründe zu erklären versuchte, bestand doch wenig Hoffnung, daß ihr die Angelegenheit jemals weniger Kopfzerbrechen verursachen würde. Ihre Tochter bemühte sich, sie von dem zu überzeugen, was sie selber nicht wahrhaben wollte, daß nämlich seine Aufmerksamkeit Jane gegenüber nie etwas anderes als eine flüchtige Zuneigung gewesen sei, die natürlich aufhören mußte, sobald er sie nicht mehr vor Augen hatte. Das leuchtete zwar Mrs. Bennet von neuem ein, mußte aber nichtsdestoweniger täglich mindestens einmal wiederholt werden. ",ja,de
Stolz und Vorurteil,,26,Jane Austen,1813,Liebesroman,Roman,"Die Deutung lag doch so nahe, daß dieses Zusammentreffen von ihr beabsichtigt war! Warum war sie nur hierher gekom- men? Oder wieso war er einen Tag früher als erwartet zurück- gekehrt? Wären sie nur zehn Minuten eher aufgebrochen, dann hätte er niemals Gelegenheit gehabt, sich jetzt in irgendwelchen peinlichen Mutmaßungen über ihren Besuch zu ergehen; denn er war fraglos soeben erst angekommen, vor wenigen Minuten erst vom Pferd oder aus dem Reisewagen gestiegen. Bei dem Gedanken an alle diese lächerlich dummen Zufälle, die das Zu- sammentreffen bewirkt hatten, errötete sie von neuem über und über. Und wie verändert er ihr vorgekommen war! Was konnte es nur damit auf sich haben? Daß er sie überhaupt ansprach, war schon erstaunlich, und daß er sich dann noch mit dieser auf- fälligen Herzlichkeit nach ihrer Familie erkundigte! Niemals zuvor hatte sie ihn so wenig auf seine Würde bedacht gesehen, niemals ihn freundlicher reden gehört als bei diesem unvermu- teten Wiedersehen. Welch ein Gegensatz zu jenen letzten Wor- ten, die er damals, als er ihr den Brief gab, an sie gerichtet hatte! Sie wußte nicht, was sie denken, was sie von all dem halten sollte. Sie befanden sich jetzt auf einem herrlichen Weg, der sie im- mer tiefer zum Fluß hinab und immer näher zu dem Wäldchen führte, das sich am Ufer entlangzog; aber es dauerte eine Weile, bevor Elisabeth irgend etwas von der Schönheit um sie herum gewahr wurde. Sie antwortete wohl auf die Fragen ihrer Ver- wandten und richtete ihren Blick dorthin, wohin sie wiesen, aber sie sah und hörte nichts.",ja,de
Stolz und Vorurteil,,26,Jane Austen,1813,Liebesroman,Roman,"Seien Sie jedoch versichert, meine liebe Miss Elisabeth, daß ich Ihnen von Herzen dereinst ein gleiches Glück in Ihrer Ehe wünsche. Meine liebe Charlotte und ich sind in allem einer Meinung; immer wieder erweist sich die große Ähnlichkeit unserer Charaktere und unserer Gedanken. Wahrlich, man kann wohl sagen, daß wir füreinander bestimmt gewesen sind!<< Elisabeth brauchte ihrer Wahrheitsliebe keine Gewalt anzutun, als sie erwiderte, daß eine derartig harmonische Übereinstimmung ein seltenes Glück sein müsse, und versicherte, daß sie von seiner häuslichen Zufriedenheit überzeugt sei und sich herzlich darüber gefreut habe. Und noch erfreuter war sie, als der Eintritt der Hausfrau diesem höflichen Wechselgesang ein Ende bereitete. Arme Charlotte! Es war wirklich zu traurig, sie in solcher Gesellschaft zurücklassen zu müssen! Aber sie hatte mit offenen Augen gewählt; und wenn sie auch die Abreise ihrer Gäste bedauerte, auf Mitleid schien sie keinen Anspruch zu er- heben. Sie war zufrieden und vergnügt mit ihrem Heim und ihrem Haushalt, mit der Gemeindearbeit und ihrer Hühnerzucht und mit allem, was mit dem einen und dem anderen zusammenhing. Endlich hielt die Kutsche vor dem Tor; die Koffer wurden außen festgeschnallt, das Handgepäck drinnen verstaut, und dann war man wirklich reisefertig. Nach einem herzlichen Ab- schied zwischen den beiden Freundinnen geleitete Mr. Collins Elisabeth zum Wagen und trug ihr noch Grüße und Empfehlun- gen an jedes einzelne Mitglied ihrer Familie auf, vergaß auch nicht, noch einmal für alle Freundlichkeit auf Longbourn im letzten Winter zu danken; und bat sie schließlich, auch Mr. und Mrs. Gardiner zu grüßen, obzwar er sie gar nicht kannte. Er half ihr dann hinein, Maria folgte, und die Wagentür sollte schon zu- geschlagen werden, als er die beiden jungen Damen in größter Aufregung daran erinnerte, daß sie es ja versäumt hätten, Grüße für die Damen auf Rosings aufzutragen.",ja,de
